event_id,date,tour,tournament,bookmaker,player,opponent,market,line,over_odds,under_odds,capture_ts,match_start_utc,raw_market_name,raw_outcome_count,raw_label_sample
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,1.5,1.0100,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 1.5, 'over': '1.01'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,2.5,1.0600,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 2.5, 'over': '1.06'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,4.5,1.3300,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 4.5, 'over': '1.33'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,7.5,2.7500,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 7.5, 'over': '2.75'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,9.5,5.5000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 9.5, 'over': '5.50'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,11.5,13.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 11.5, 'over': '13.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,match_double_faults,14.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Totals (Double Faults),8,"{'hdp': 14.5, 'over': '26.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,0.5,1.0400,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 0.5, 'over': '1.04'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,1.5,1.2000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 1.5, 'over': '1.20'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,2.5,1.6100,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 2.5, 'over': '1.61'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,4.5,4.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 4.5, 'over': '4.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,7.5,23.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 7.5, 'over': '23.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Anastasia Zakharova,Naomi Osaka,double_faults,9.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Away,6,"{'hdp': 9.5, 'over': '26.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,0.5,1.0500,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 0.5, 'over': '1.05'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,1.5,1.2500,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 1.5, 'over': '1.25'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,2.5,1.6100,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 2.5, 'over': '1.61'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,4.5,3.5000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 4.5, 'over': '3.50'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,7.5,15.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 7.5, 'over': '15.00'}"
74124818,2026-09-01,WTA,US Open,Bet365,Naomi Osaka,Anastasia Zakharova,double_faults,9.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T00:40:00Z,Team Total (Double Faults) Home,6,"{'hdp': 9.5, 'over': '26.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,0.5,1.0100,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 0.5, 'over': '1.01'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,1.5,1.0800,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 1.5, 'over': '1.08'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,2.5,1.2800,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 2.5, 'over': '1.28'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,4.5,2.2500,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 4.5, 'over': '2.25'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,7.5,10.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 7.5, 'over': '10.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,double_faults,9.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Home,6,"{'hdp': 9.5, 'over': '26.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,4.5,1.0200,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 4.5, 'over': '1.02'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,9.5,1.2200,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 9.5, 'over': '1.22'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,14.5,1.8000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 14.5, 'over': '1.80'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,19.5,3.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 19.5, 'over': '3.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,24.5,5.5000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 24.5, 'over': '5.50'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,29.5,11.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 29.5, 'over': '11.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,aces,39.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Aces) Away,8,"{'hdp': 39.5, 'over': '26.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,1.5,1.0400,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 1.5, 'over': '1.04'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,2.5,1.1400,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 2.5, 'over': '1.14'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,4.5,1.6100,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 4.5, 'over': '1.61'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,7.5,3.7500,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 7.5, 'over': '3.75'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,9.5,9.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 9.5, 'over': '9.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,11.5,19.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 11.5, 'over': '19.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Jan-Lennard Struff,Camilo Ugo Carabelli,double_faults,14.5,26.0000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Team Total (Double Faults) Away,8,"{'hdp': 14.5, 'over': '26.00'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,match_aces,9.5,1.0100,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Totals (Aces),8,"{'hdp': 9.5, 'over': '1.01'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,match_aces,14.5,1.0800,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Totals (Aces),8,"{'hdp': 14.5, 'over': '1.08'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,match_aces,19.5,1.3000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Totals (Aces),8,"{'hdp': 19.5, 'over': '1.30'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,match_aces,24.5,1.7200,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Totals (Aces),8,"{'hdp': 24.5, 'over': '1.72'}"
74124760,2026-09-01,ATP,US Open,Bet365,Camilo Ugo Carabelli,Jan-Lennard Struff,match_aces,29.5,2.5000,,2026-08-30T13:51:05Z,2026-09-01T15:00:00Z,Totals (Aces),8,"{'hdp': 29.5, 'over': '2.50'}"
